[2023-09-20 13:18:07.484] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x2a4f0e60
[2023-09-20 13:35:36.249] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.251] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.251] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.254] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.254] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.254] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.254] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.254] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.254] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.256] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.256] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.258] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.258] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.258] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.258] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.258] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.258] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.260] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.260] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.263] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.263] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.263] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.263] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.263] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.263] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.264] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.264] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.266] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.266] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.266] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.266] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.266] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.266] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.268] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.268] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.269] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.269] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.269] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.269] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.269] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.269] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.271] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.271] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.275] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.275] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.275] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.275] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.275] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.275] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.277] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.277] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.279] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.279] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.279] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.279] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.279] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.279] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.281] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.281] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.284] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.284] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.284] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.284] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.284] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.284] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.286] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.286] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.289] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.289] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.289] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.289] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.289] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.289] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.291] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.291] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.293] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.293] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.293] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.293] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.293] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.293] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.295] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.295] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.297] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.297] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.297] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.297] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.298] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.298] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.299] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.299] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.301] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.301] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.301] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.301] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.301] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.301] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.303] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.303] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.305] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.305] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.305] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.305] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.305] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.306] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.307] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.307] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.309] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.309] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.309] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.309] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.309] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.309] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.311] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.311] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.314] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.314] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.314] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.314] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.314] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.314] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.316] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.316] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.319] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.319] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.319] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.319] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.319] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.319] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.321] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.321] [pxr_streamer] [error] rpc_terminal.h:72 CallWithoutRet: invalid rpc_client_, msg = PushMessage, this = 0xed400480
[2023-09-20 13:35:36.323] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.323] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.323] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.323] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
[2023-09-20 13:35:36.323] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.323] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteControllerAccessory, this = 0xed400480
[2023-09-20 13:35:36.324] [pxr_streamer] [error] rpc_terminal.h:50 Call: invalid rpc_client_, msg = QueryRemoteHmdAccessory, this = 0xed400480
